id,sensor,reading,emotional_state,color,size,x,y,distance_from_center,branch_angle,time_index
humidity_d26_h2,humidity,67.9,stable,#20B2AA,1.0,-1390.3,1305.6,1907.2,21.237,626
nutrients_d26_h2,nutrients,1056.8,thriving,#00FF7F,1.5,-1305.4,-1390.1,1906.9,22.808,626
air_quality_d26_h2,air_quality,17.5,stable,#C71585,1.4,1380.9,-1296.7,1894.3,24.379,626
light_d26_h3,light,40.0,critical,#DC143C,1.5,1260.8,1430.2,1906.6,19.698,627
humidity_d26_h3,humidity,65.0,content,#00CED1,1.2,-1422.8,1254.3,1896.7,21.269,627
nutrients_d26_h3,nutrients,1036.2,content,#32CD32,1.7,-1256.2,-1424.9,1899.6,22.839,627
air_quality_d26_h3,air_quality,14.1,thriving,#FF69B4,1.5,1428.5,-1259.4,1904.4,24.410,627
light_d26_h4,light,40.0,critical,#DC143C,1.9,1217.7,1471.9,1910.3,19.729,628
humidity_d26_h4,humidity,64.2,content,#00CED1,1.4,-1464.6,1211.6,1900.8,21.300,628
nutrients_d26_h4,nutrients,1057.1,thriving,#00FF7F,1.2,-1214.6,-1468.2,1905.4,22.871,628
air_quality_d26_h4,air_quality,15.7,thriving,#FF69B4,1.5,1466.0,-1212.8,1902.7,24.442,628
light_d26_h5,light,40.0,critical,#DC143C,1.0,1166.6,1504.0,1903.4,19.761,629
humidity_d26_h5,humidity,66.5,stable,#20B2AA,1.8,-1511.5,1172.4,1912.9,21.331,629
nutrients_d26_h5,nutrients,1060.2,thriving,#00FF7F,1.3,-1169.6,-1507.9,1908.3,22.902,629
air_quality_d26_h5,air_quality,25.7,critical,#8A2BE2,1.7,1506.4,-1168.5,1906.4,24.473,629
light_d26_h6,light,200.0,stressed,#FF4500,1.5,1119.7,1541.2,1905.0,19.792,630
humidity_d26_h6,humidity,57.9,thriving,#00FFFF,1.0,-1543.9,1121.7,1908.4,21.363,630
nutrients_d26_h6,nutrients,1048.0,thriving,#00FF7F,1.1,-1118.1,-1538.9,1902.2,22.934,630
air_quality_d26_h6,air_quality,13.8,thriving,#FF69B4,1.8,1545.8,-1123.1,1910.7,24.504,630
light_d26_h7,light,339.8,concerned,#FF6347,1.2,1074.9,1581.7,1912.4,19.823,631
humidity_d26_h7,humidity,58.0,thriving,#00FFFF,1.4,-1577.0,1071.7,1906.7,21.394,631
nutrients_d26_h7,nutrients,1053.0,thriving,#00FF7F,1.0,-1074.3,-1580.9,1911.4,22.965,631
air_quality_d26_h7,air_quality,12.5,thriving,#FF69B4,1.2,1586.4,-1078.1,1918.1,24.536,631
light_d26_h8,light,470.0,content,#FFA500,1.3,1030.1,1623.2,1922.4,19.855,632
humidity_d26_h8,humidity,58.5,thriving,#00FFFF,1.8,-1611.5,1022.7,1908.6,21.426,632
nutrients_d26_h8,nutrients,1063.0,thriving,#00FF7F,1.6,-1029.9,-1622.9,1922.2,22.996,632
air_quality_d26_h8,air_quality,14.4,thriving,#FF69B4,1.3,1617.4,-1026.4,1915.5,24.567,632
light_d26_h9,light,581.8,stable,#FF8C00,2.0,980.5,1657.9,1926.2,19.886,633
humidity_d26_h9,humidity,50.4,stable,#20B2AA,1.5,-1653.1,977.7,1920.6,21.457,633
nutrients_d26_h9,nutrients,1317.7,stable,#90EE90,1.4,-972.3,-1644.0,1910.0,23.028,633
air_quality_d26_h9,air_quality,17.5,stable,#C71585,1.5,1652.0,-977.0,1919.3,24.599,633
light_d26_h10,light,667.7,concerned,#FF6347,1.6,925.9,1684.3,1922.0,19.918,634
humidity_d26_h10,humidity,48.7,stable,#20B2AA,1.3,-1691.5,929.9,1930.3,21.488,634
nutrients_d26_h10,nutrients,1060.9,thriving,#00FF7F,1.9,-921.8,-1676.7,1913.4,23.059,634
air_quality_d26_h10,air_quality,15.2,thriving,#FF69B4,1.6,1686.4,-927.1,1924.4,24.630,634
light_d26_h11,light,721.6,stressed,#FF4500,1.5,874.6,1716.5,1926.5,19.949,635
humidity_d26_h11,humidity,48.9,stable,#20B2AA,1.6,-1718.4,875.6,1928.6,21.520,635
nutrients_d26_h11,nutrients,1038.5,content,#32CD32,1.8,-877.0,-1721.2,1931.7,23.091,635
air_quality_d26_h11,air_quality,13.4,thriving,#FF69B4,1.2,1715.6,-874.1,1925.5,24.662,635
light_d26_h12,light,740.0,stressed,#FF4500,2.0,818.2,1738.7,1921.6,19.981,636
humidity_d26_h12,humidity,50.8,stable,#20B2AA,1.2,-1738.3,818.0,1921.1,21.551,636
nutrients_d26_h12,nutrients,1053.0,thriving,#00FF7F,1.7,-818.3,-1739.0,1921.9,23.122,636
air_quality_d26_h12,air_quality,18.0,stable,#C71585,1.1,1747.9,-822.5,1931.7,24.693,636
light_d26_h13,light,721.6,stressed,#FF4500,1.7,766.9,1772.3,1931.1,20.012,637
humidity_d26_h13,humidity,46.8,stable,#20B2AA,1.9,-1777.2,769.1,1936.5,21.583,637
nutrients_d26_h13,nutrients,1052.1,thriving,#00FF7F,1.2,-769.1,-1777.4,1936.7,23.154,637
air_quality_d26_h13,air_quality,24.3,critical,#8A2BE2,2.0,1766.4,-764.4,1924.6,24.724,637
light_d26_h14,light,667.7,concerned,#FF6347,1.1,709.9,1792.9,1928.3,20.043,638
humidity_d26_h14,humidity,49.4,stable,#20B2AA,1.6,-1801.0,713.1,1937.0,21.614,638
nutrients_d26_h14,nutrients,1062.2,thriving,#00FF7F,1.2,-711.9,-1798.0,1933.8,23.185,638
air_quality_d26_h14,air_quality,24.4,critical,#8A2BE2,1.9,1797.4,-711.6,1933.1,24.756,638
light_d26_h15,light,581.8,stable,#FF8C00,1.5,659.2,1830.9,1946.0,20.075,639
humidity_d26_h15,humidity,53.6,stable,#20B2AA,1.8,-1819.3,655.0,1933.6,21.646,639
nutrients_d26_h15,nutrients,1035.0,content,#32CD32,1.7,-654.3,-1817.3,1931.5,23.216,639
air_quality_d26_h15,air_quality,15.0,thriving,#FF69B4,1.1,1825.1,-657.1,1939.8,24.787,639
light_d26_h16,light,470.0,content,#FFA500,1.2,598.8,1843.0,1937.8,20.106,640
humidity_d26_h16,humidity,58.8,thriving,#00FFFF,1.4,-1836.6,596.7,1931.1,21.677,640
nutrients_d26_h16,nutrients,1055.9,thriving,#00FF7F,1.5,-597.4,-1838.7,1933.3,23.248,640
air_quality_d26_h16,air_quality,13.5,thriving,#FF69B4,1.7,1836.2,-596.6,1930.7,24.819,640
light_d26_h17,light,339.8,concerned,#FF6347,1.2,544.4,1874.0,1951.4,20.138,641
humidity_d26_h17,humidity,59.2,thriving,#00FFFF,1.9,-1858.0,539.8,1934.9,21.708,641
nutrients_d26_h17,nutrients,1044.7,content,#32CD32,1.9,-544.7,-1875.0,1952.5,23.279,641
air_quality_d26_h17,air_quality,13.6,thriving,#FF69B4,1.7,1867.3,-542.5,1944.5,24.850,641
light_d26_h18,light,200.0,stressed,#FF4500,1.5,485.5,1890.8,1952.1,20.169,642
humidity_d26_h18,humidity,57.2,thriving,#00FFFF,1.4,-1886.7,484.4,1947.9,21.740,642
nutrients_d26_h18,nutrients,1036.1,content,#32CD32,1.9,-485.9,-1892.3,1953.7,23.311,642
air_quality_d26_h18,air_quality,17.5,stable,#C71585,1.5,1884.5,-483.9,1945.7,24.881,642
light_d26_h19,light,40.0,critical,#DC143C,1.7,424.2,1897.8,1944.6,20.200,643
humidity_d26_h19,humidity,61.3,thriving,#00FFFF,1.2,-1902.6,425.3,1949.6,21.771,643
nutrients_d26_h19,nutrients,1059.7,thriving,#00FF7F,1.3,-424.0,-1896.8,1943.6,23.342,643
air_quality_d26_h19,air_quality,11.3,thriving,#FF69B4,1.9,1896.7,-424.0,1943.5,24.913,643
light_d26_h20,light,40.0,critical,#DC143C,1.3,364.2,1909.1,1943.5,20.232,644
humidity_d26_h20,humidity,68.7,stable,#20B2AA,1.4,-1916.3,365.5,1950.8,21.803,644
nutrients_d26_h20,nutrients,1051.7,thriving,#00FF7F,1.3,-364.1,-1908.5,1942.9,23.373,644
air_quality_d26_h20,air_quality,17.4,stable,#C71585,1.6,1924.8,-367.2,1959.5,24.944,644
light_d26_h21,light,40.0,critical,#DC143C,2.0,304.6,1923.1,1947.1,20.263,645
humidity_d26_h21,humidity,63.5,content,#00CED1,1.1,-1927.4,305.3,1951.5,21.834,645
nutrients_d26_h21,nutrients,1062.5,thriving,#00FF7F,1.9,-306.4,-1934.4,1958.5,23.405,645
air_quality_d26_h21,air_quality,15.8,content,#FF1493,1.3,1927.3,-305.3,1951.4,24.976,645
light_d26_h22,light,40.0,critical,#DC143C,1.8,244.3,1933.7,1949.1,20.295,646
humidity_d26_h22,humidity,67.0,stable,#20B2AA,1.3,-1939.3,245.0,1954.7,21.865,646
nutrients_d26_h22,nutrients,1049.5,thriving,#00FF7F,1.7,-244.5,-1935.3,1950.7,23.436,646
air_quality_d26_h22,air_quality,15.4,thriving,#FF69B4,1.9,1943.0,-245.5,1958.5,25.007,646
light_d26_h23,light,40.0,critical,#DC143C,1.2,184.1,1947.4,1956.1,20.326,647
humidity_d26_h23,humidity,73.4,stable,#20B2AA,1.2,-1956.9,185.0,1965.6,21.897,647
nutrients_d26_h23,nutrients,1045.2,thriving,#00FF7F,1.6,-184.4,-1950.6,1959.3,23.468,647
air_quality_d26_h23,air_quality,24.0,critical,#8A2BE2,1.3,1946.2,-184.0,1954.8,25.038,647
light_d27_h0,light,40.0,critical,#DC143C,1.6,123.7,1966.2,1970.1,20.358,648
humidity_d27_h0,humidity,68.2,stable,#20B2AA,1.6,-1955.1,123.0,1959.0,21.928,648
nutrients_d27_h0,nutrients,1040.8,content,#32CD32,1.5,-122.9,-1953.5,1957.4,23.499,648
air_quality_d27_h0,air_quality,14.2,thriving,#FF69B4,1.4,1969.3,-123.9,1973.2,25.070,648
light_d27_h1,light,40.0,critical,#DC143C,1.6,62.0,1973.9,1974.9,20.389,649
humidity_d27_h1,humidity,68.2,stable,#20B2AA,1.4,-1966.0,61.8,1966.9,21.960,649
nutrients_d27_h1,nutrients,1038.0,content,#32CD32,1.1,-61.7,-1962.9,1963.9,23.531,649
air_quality_d27_h1,air_quality,18.2,stable,#C71585,1.7,1957.8,-61.5,1958.8,25.101,649
light_d27_h2,light,40.0,critical,#DC143C,1.6,-0.0,1964.4,1964.4,20.420,650
humidity_d27_h2,humidity,71.2,stable,#20B2AA,1.0,-1961.4,-0.0,1961.4,21.991,650
nutrients_d27_h2,nutrients,1060.3,thriving,#00FF7F,1.1,0.0,-1969.7,1969.7,23.562,650
air_quality_d27_h2,air_quality,33.7,critical,#8A2BE2,1.5,1968.4,-0.0,1968.4,25.133,650
light_d27_h3,light,40.0,critical,#DC143C,1.4,-62.0,1974.2,1975.2,20.452,651
humidity_d27_h3,humidity,65.6,content,#00CED1,1.9,-1970.7,-61.9,1971.7,22.023,651
nutrients_d27_h3,nutrients,1054.4,thriving,#00FF7F,1.4,61.7,-1963.8,1964.8,23.593,651
air_quality_d27_h3,air_quality,17.5,stable,#C71585,1.1,1964.6,61.7,1965.5,25.164,651
light_d27_h4,light,40.0,critical,#DC143C,1.7,-124.5,1978.7,1982.6,20.483,652
humidity_d27_h4,humidity,65.1,content,#00CED1,1.9,-1980.4,-124.6,1984.3,22.054,652
nutrients_d27_h4,nutrients,1053.4,thriving,#00FF7F,1.1,124.4,-1977.9,1981.8,23.625,652
air_quality_d27_h4,air_quality,17.3,stable,#C71585,1.6,1971.5,124.0,1975.4,25.196,652
light_d27_h5,light,40.0,critical,#DC143C,1.5,-185.8,1965.4,1974.2,20.515,653
humidity_d27_h5,humidity,66.3,stable,#20B2AA,2.0,-1978.7,-187.0,1987.5,22.085,653
nutrients_d27_h5,nutrients,1059.4,thriving,#00FF7F,1.9,186.4,-1972.0,1980.8,23.656,653
air_quality_d27_h5,air_quality,18.2,stable,#C71585,1.1,1970.4,186.3,1979.2,25.227,653
light_d27_h6,light,200.0,stressed,#FF4500,1.5,-248.4,1966.7,1982.3,20.546,654
humidity_d27_h6,humidity,60.9,thriving,#00FFFF,1.4,-1963.1,-248.0,1978.7,22.117,654
nutrients_d27_h6,nutrients,1045.1,thriving,#00FF7F,1.3,248.6,-1967.7,1983.3,23.688,654
air_quality_d27_h6,air_quality,15.1,thriving,#FF69B4,1.3,1966.7,248.4,1982.3,25.258,654
light_d27_h7,light,339.8,concerned,#FF6347,1.3,-309.4,1953.5,1977.9,20.577,655
humidity_d27_h7,humidity,56.9,content,#00CED1,1.1,-1959.0,-310.3,1983.5,22.148,655
nutrients_d27_h7,nutrients,1051.5,thriving,#00FF7F,1.2,310.8,-1962.2,1986.7,23.719,655
air_quality_d27_h7,air_quality,13.2,thriving,#FF69B4,1.5,1953.8,309.5,1978.2,25.290,655
light_d27_h8,light,470.0,content,#FFA500,1.4,-372.0,1949.9,1985.1,20.609,656
humidity_d27_h8,humidity,54.8,content,#00CED1,1.9,-1949.3,-371.8,1984.4,22.180,656
nutrients_d27_h8,nutrients,1053.1,thriving,#00FF7F,1.3,371.8,-1948.8,1983.9,23.750,656
air_quality_d27_h8,air_quality,14.9,thriving,#FF69B4,1.8,1945.8,371.2,1980.9,25.321,656
light_d27_h9,light,581.8,stable,#FF8C00,1.1,-432.8,1936.2,1983.9,20.640,657
humidity_d27_h9,humidity,56.1,content,#00CED1,1.9,-1943.6,-434.5,1991.6,22.211,657
nutrients_d27_h9,nutrients,1035.8,content,#32CD32,1.7,434.4,-1943.4,1991.4,23.782,657
air_quality_d27_h9,air_quality,31.9,critical,#8A2BE2,1.6,1939.9,433.6,1987.8,25.353,657
light_d27_h10,light,667.7,concerned,#FF6347,1.8,-497.2,1936.3,1999.1,20.672,658
humidity_d27_h10,humidity,47.7,stable,#20B2AA,1.8,-1939.3,-497.9,2002.2,22.242,658
nutrients_d27_h10,nutrients,1032.6,content,#32CD32,1.8,494.4,-1925.6,1988.0,23.813,658
air_quality_d27_h10,air_quality,17.6,stable,#C71585,1.5,1932.0,496.1,1994.7,25.384,658
light_d27_h11,light,721.6,stressed,#FF4500,1.3,-557.3,1918.4,1997.7,20.703,659
humidity_d27_h11,humidity,46.4,stable,#20B2AA,2.0,-1923.9,-558.9,2003.5,22.274,659
nutrients_d27_h11,nutrients,1039.0,content,#32CD32,2.0,558.8,-1923.3,2002.8,23.845,659
air_quality_d27_h11,air_quality,18.3,stable,#C71585,1.3,1919.1,557.5,1998.4,25.415,659
light_d27_h12,light,740.0,stressed,#FF4500,1.8,-619.8,1907.5,2005.7,20.735,660
humidity_d27_h12,humidity,52.7,stable,#20B2AA,1.3,-1906.3,-619.4,2004.4,22.305,660
nutrients_d27_h12,nutrients,1050.3,thriving,#00FF7F,1.5,619.2,-1905.6,2003.7,23.876,660
air_quality_d27_h12,air_quality,12.8,thriving,#FF69B4,1.2,1909.9,620.6,2008.2,25.447,660
light_d27_h13,light,721.6,stressed,#FF4500,1.0,-680.3,1889.6,2008.4,20.766,661
humidity_d27_h13,humidity,52.5,stable,#20B2AA,1.9,-1890.4,-680.6,2009.2,22.337,661
nutrients_d27_h13,nutrients,1057.4,thriving,#00FF7F,1.5,680.9,-1891.2,2010.1,23.908,661
air_quality_d27_h13,air_quality,11.1,thriving,#FF69B4,1.1,1883.0,677.9,2001.3,25.478,661
light_d27_h14,light,667.7,concerned,#FF6347,1.9,-738.9,1866.2,2007.2,20.797,662
humidity_d27_h14,humidity,55.2,content,#00CED1,1.6,-1868.5,-739.8,2009.7,22.368,662
nutrients_d27_h14,nutrients,1060.4,thriving,#00FF7F,1.2,741.8,-1873.5,2015.0,23.939,662
air_quality_d27_h14,air_quality,13.9,thriving,#FF69B4,1.0,1857.2,735.3,1997.5,25.510,662
light_d27_h15,light,581.8,stable,#FF8C00,1.3,-797.1,1841.9,2007.0,20.829,663
humidity_d27_h15,humidity,49.5,stable,#20B2AA,2.0,-1839.0,-795.8,2003.8,22.400,663
nutrients_d27_h15,nutrients,1055.6,thriving,#00FF7F,1.4,799.8,-1848.2,2013.9,23.970,663
air_quality_d27_h15,air_quality,17.2,stable,#C71585,1.8,1847.1,799.3,2012.6,25.541,663
light_d27_h16,light,470.0,content,#FFA500,1.2,-856.3,1819.7,2011.1,20.860,664
humidity_d27_h16,humidity,55.6,content,#00CED1,1.7,-1818.7,-855.8,2010.0,22.431,664
nutrients_d27_h16,nutrients,1036.3,content,#32CD32,1.8,855.8,-1818.6,2009.9,24.002,664
air_quality_d27_h16,air_quality,15.4,thriving,#FF69B4,1.9,1820.8,856.8,2012.4,25.573,664
light_d27_h17,light,339.8,concerned,#FF6347,1.5,-913.4,1792.7,2012.0,20.892,665
humidity_d27_h17,humidity,57.8,thriving,#00FFFF,1.3,-1804.2,-919.3,2024.9,22.462,665
nutrients_d27_h17,nutrients,1052.1,thriving,#00FF7F,1.4,918.8,-1803.2,2023.8,24.033,665
air_quality_d27_h17,air_quality,17.4,stable,#C71585,1.2,1803.2,918.8,2023.7,25.604,665
light_d27_h18,light,200.0,stressed,#FF4500,1.9,-973.9,1771.5,2021.5,20.923,666
humidity_d27_h18,humidity,63.7,content,#00CED1,1.3,-1760.5,-967.9,2009.0,22.494,666
nutrients_d27_h18,nutrients,1037.8,content,#32CD32,1.9,973.3,-1770.5,2020.4,24.065,666
air_quality_d27_h18,air_quality,23.7,stressed,#9370DB,1.2,1774.4,975.5,2024.9,25.635,666
light_d27_h19,light,40.0,critical,#DC143C,1.8,-1031.0,1743.4,2025.4,20.954,667
humidity_d27_h19,humidity,65.9,content,#00CED1,1.6,-1738.3,-1028.0,2019.6,22.525,667
nutrients_d27_h19,nutrients,1051.9,thriving,#00FF7F,1.6,1030.5,-1742.5,2024.4,24.096,667
air_quality_d27_h19,air_quality,13.8,thriving,#FF69B4,1.7,1731.1,1023.8,2011.2,25.667,667
light_d27_h20,light,40.0,critical,#DC143C,1.9,-1085.6,1710.6,2026.0,20.986,668
humidity_d27_h20,humidity,67.4,stable,#20B2AA,1.2,-1714.2,-1087.9,2030.2,22.557,668
nutrients_d27_h20,nutrients,1041.5,content,#32CD32,1.9,1083.5,-1707.4,2022.2,24.127,668
air_quality_d27_h20,air_quality,12.1,thriving,#FF69B4,1.0,1710.6,1085.6,2026.0,25.698,668
light_d27_h21,light,40.0,critical,#DC143C,1.8,-1135.5,1670.8,2020.2,21.017,669
humidity_d27_h21,humidity,68.6,stable,#20B2AA,1.2,-1682.9,-1143.7,2034.8,22.588,669
nutrients_d27_h21,nutrients,1033.0,content,#32CD32,1.8,1138.0,-1674.5,2024.6,24.159,669
air_quality_d27_h21,air_quality,17.6,stable,#C71585,1.7,1684.7,1144.9,2036.9,25.730,669
light_d27_h22,light,40.0,critical,#DC143C,1.1,-1188.4,1635.7,2021.9,21.049,670
humidity_d27_h22,humidity,70.7,stable,#20B2AA,1.4,-1646.2,-1196.0,2034.8,22.619,670
nutrients_d27_h22,nutrients,1043.4,content,#32CD32,1.2,1189.6,-1637.3,2023.8,24.190,670
air_quality_d27_h22,air_quality,17.2,stable,#C71585,1.4,1647.9,1197.2,2036.9,25.761,670
light_d27_h23,light,40.0,critical,#DC143C,1.1,-1248.7,1609.8,2037.3,21.080,671
humidity_d27_h23,humidity,69.5,stable,#20B2AA,1.8,-1607.7,-1247.1,2034.7,22.651,671
nutrients_d27_h23,nutrients,1055.5,thriving,#00FF7F,1.3,1241.9,-1601.0,2026.2,24.222,671
air_quality_d27_h23,air_quality,19.0,concerned,#DA70D6,1.8,1601.0,1241.9,2026.2,25.792,671
light_d28_h0,light,40.0,critical,#DC143C,1.5,-1300.5,1572.0,2040.2,21.112,672
humidity_d28_h0,humidity,70.9,stable,#20B2AA,1.2,-1564.1,-1293.9,2029.9,22.682,672
nutrients_d28_h0,nutrients,1047.3,thriving,#00FF7F,1.2,1292.8,-1562.7,2028.2,24.253,672
air_quality_d28_h0,air_quality,15.8,content,#FF1493,1.6,1573.0,1301.3,2041.6,25.824,672
light_d28_h1,light,40.0,critical,#DC143C,1.1,-1351.3,1532.8,2043.4,21.143,673
humidity_d28_h1,humidity,71.0,stable,#20B2AA,1.7,-1533.3,-1351.8,2044.1,22.714,673
nutrients_d28_h1,nutrients,1333.8,stable,#90EE90,2.0,1350.2,-1531.5,2041.7,24.285,673
air_quality_d28_h1,air_quality,18.7,stable,#C71585,1.2,1535.7,1353.9,2047.3,25.855,673
light_d28_h2,light,40.0,critical,#DC143C,1.7,-1395.0,1485.5,2037.8,21.174,674
humidity_d28_h2,humidity,70.6,stable,#20B2AA,1.4,-1489.8,-1399.0,2043.7,22.745,674
nutrients_d28_h2,nutrients,1044.3,content,#32CD32,1.2,1401.9,-1492.8,2047.9,24.316,674
air_quality_d28_h2,air_quality,21.3,stressed,#9370DB,1.2,1485.4,1394.9,2037.7,25.887,674
light_d28_h3,light,40.0,critical,#DC143C,1.5,-1445.9,1445.9,2044.9,21.206,675
humidity_d28_h3,humidity,67.4,stable,#20B2AA,1.4,-1446.7,-1446.7,2045.9,22.777,675
nutrients_d28_h3,nutrients,1034.8,content,#32CD32,1.3,1452.7,-1452.7,2054.4,24.347,675
air_quality_d28_h3,air_quality,17.4,stable,#C71585,1.3,1449.8,1449.8,2050.3,25.918,675
light_d28_h4,light,40.0,critical,#DC143C,1.0,-1491.2,1400.3,2045.6,21.237,676
humidity_d28_h4,humidity,67.1,stable,#20B2AA,1.1,-1405.1,-1496.2,2052.6,22.808,676
nutrients_d28_h4,nutrients,1032.7,content,#32CD32,1.6,1496.2,-1405.0,2052.5,24.379,676
air_quality_d28_h4,air_quality,14.1,thriving,#FF69B4,1.8,1403.4,1494.4,2050.1,25.950,676
light_d28_h5,light,40.0,critical,#DC143C,1.3,-1535.4,1353.7,2047.0,21.269,677
humidity_d28_h5,humidity,61.2,thriving,#00FFFF,1.6,-1357.9,-1540.2,2053.4,22.839,677
nutrients_d28_h5,nutrients,1058.4,thriving,#00FF7F,1.3,1538.5,-1356.3,2051.0,24.410,677
air_quality_d28_h5,air_quality,11.4,thriving,#FF69B4,1.2,1351.6,1533.1,2043.8,25.981,677
light_d28_h6,light,200.0,stressed,#FF4500,1.9,-1578.4,1305.8,2048.5,21.300,678
humidity_d28_h6,humidity,63.1,content,#00CED1,1.6,-1310.4,-1584.0,2055.7,22.871,678
nutrients_d28_h6,nutrients,1030.2,content,#32CD32,1.7,1586.8,-1312.7,2059.4,24.442,678
air_quality_d28_h6,air_quality,15.5,thriving,#FF69B4,2.0,1314.7,1589.2,2062.6,26.012,678
light_d28_h7,light,339.8,concerned,#FF6347,1.1,-1625.0,1260.5,2056.6,21.331,679
humidity_d28_h7,humidity,55.0,content,#00CED1,1.0,-1256.5,-1619.9,2050.1,22.902,679
nutrients_d28_h7,nutrients,1054.8,thriving,#00FF7F,1.9,1621.5,-1257.7,2052.1,24.473,679
air_quality_d28_h7,air_quality,15.8,content,#FF1493,1.3,1262.8,1627.9,2060.3,26.044,679
light_d28_h8,light,470.0,content,#FFA500,1.7,-1664.2,1209.1,2057.1,21.363,680
humidity_d28_h8,humidity,56.9,content,#00CED1,1.2,-1206.6,-1660.8,2052.8,22.934,680
nutrients_d28_h8,nutrients,1053.6,thriving,#00FF7F,1.1,1673.5,-1215.8,2068.5,24.504,680
air_quality_d28_h8,air_quality,11.7,thriving,#FF69B4,1.9,1214.4,1671.5,2066.0,26.075,680
light_d28_h9,light,581.8,stable,#FF8C00,1.7,-1700.5,1155.7,2056.0,21.394,681
humidity_d28_h9,humidity,55.0,content,#00CED1,1.5,-1163.2,-1711.6,2069.4,22.965,681
nutrients_d28_h9,nutrients,1168.0,content,#32CD32,1.1,1702.1,-1156.7,2057.9,24.536,681
air_quality_d28_h9,air_quality,18.5,stable,#C71585,1.2,1160.5,1707.7,2064.7,26.107,681
light_d28_h10,light,667.7,concerned,#FF6347,1.2,-1746.4,1108.3,2068.4,21.426,682
humidity_d28_h10,humidity,54.6,content,#00CED1,1.6,-1102.6,-1737.5,2057.8,22.996,682
nutrients_d28_h10,nutrients,1036.9,content,#32CD32,1.0,1745.9,-1108.0,2067.8,24.567,682
air_quality_d28_h10,air_quality,18.8,concerned,#DA70D6,2.0,1103.8,1739.2,2059.9,26.138,682
light_d28_h11,light,721.6,stressed,#FF4500,1.1,-1780.7,1053.1,2068.8,21.457,683
humidity_d28_h11,humidity,49.3,stable,#20B2AA,1.6,-1056.6,-1786.7,2075.7,23.028,683
nutrients_d28_h11,nutrients,1050.1,thriving,#00FF7F,1.8,1773.0,-1048.6,2059.9,24.599,683
air_quality_d28_h11,air_quality,13.6,thriving,#FF69B4,1.6,1056.7,1786.8,2075.9,26.169,683
light_d28_h12,light,740.0,stressed,#FF4500,1.3,-1815.3,998.0,2071.6,21.488,684
humidity_d28_h12,humidity,47.0,stable,#20B2AA,1.0,-1001.6,-1821.9,2079.1,23.059,684
nutrients_d28_h12,nutrients,1047.3,thriving,#00FF7F,1.8,1823.0,-1002.2,2080.4,24.630,684
air_quality_d28_h12,air_quality,12.9,thriving,#FF69B4,1.3,1001.9,1822.5,2079.8,26.201,684
light_d28_h13,light,721.6,stressed,#FF4500,1.7,-1856.7,946.0,2083.8,21.520,685
humidity_d28_h13,humidity,49.6,stable,#20B2AA,1.5,-944.0,-1852.7,2079.3,23.091,685
nutrients_d28_h13,nutrients,1331.6,stable,#90EE90,1.8,1854.1,-944.7,2080.9,24.662,685
air_quality_d28_h13,air_quality,15.3,thriving,#FF69B4,1.3,944.8,1854.2,2081.1,26.232,685
light_d28_h14,light,667.7,concerned,#FF6347,1.2,-1874.1,881.9,2071.2,21.551,686
humidity_d28_h14,humidity,50.9,stable,#20B2AA,1.1,-882.6,-1875.7,2072.9,23.122,686
nutrients_d28_h14,nutrients,1038.7,content,#32CD32,1.8,1879.8,-884.6,2077.5,24.693,686
air_quality_d28_h14,air_quality,17.8,stable,#C71585,1.5,885.5,1881.8,2079.7,26.264,686
light_d28_h15,light,581.8,stable,#FF8C00,1.1,-1912.5,827.6,2083.9,21.583,687
humidity_d28_h15,humidity,49.7,stable,#20B2AA,1.0,-829.9,-1917.8,2089.7,23.154,687
nutrients_d28_h15,nutrients,1053.9,thriving,#00FF7F,1.6,1905.4,-824.5,2076.1,24.724,687
air_quality_d28_h15,air_quality,16.3,content,#FF1493,2.0,825.1,1906.6,2077.5,26.295,687
light_d28_h16,light,470.0,content,#FFA500,1.7,-1930.4,764.3,2076.2,21.614,688
humidity_d28_h16,humidity,52.3,stable,#20B2AA,1.4,-764.9,-1932.0,2077.9,23.185,688
nutrients_d28_h16,nutrients,1035.9,content,#32CD32,1.5,1945.1,-770.1,2092.0,24.756,688
air_quality_d28_h16,air_quality,12.9,thriving,#FF69B4,1.4,770.5,1946.0,2093.0,26.327,688
light_d28_h17,light,339.8,concerned,#FF6347,1.9,-1956.2,704.3,2079.1,21.646,689
humidity_d28_h17,humidity,57.4,thriving,#00FFFF,1.2,-704.7,-1957.4,2080.4,23.216,689
nutrients_d28_h17,nutrients,1052.6,thriving,#00FF7F,1.4,1965.0,-707.4,2088.4,24.787,689
air_quality_d28_h17,air_quality,23.6,stressed,#9370DB,1.1,708.0,1966.7,2090.3,26.358,689
light_d28_h18,light,200.0,stressed,#FF4500,1.9,-1988.4,646.1,2090.7,21.677,690
humidity_d28_h18,humidity,60.5,thriving,#00FFFF,1.1,-648.1,-1994.7,2097.3,23.248,690
nutrients_d28_h18,nutrients,1051.7,thriving,#00FF7F,1.5,1986.9,-645.6,2089.2,24.819,690
air_quality_d28_h18,air_quality,18.1,stable,#C71585,1.3,643.6,1980.7,2082.7,26.389,690
light_d28_h19,light,40.0,critical,#DC143C,1.1,-2002.2,581.7,2085.0,21.708,691
humidity_d28_h19,humidity,59.1,thriving,#00FFFF,1.9,-585.1,-2013.9,2097.2,23.279,691
